entity_id,state_id,state,old_state_id,last_changed,last_updated,shared_attrs
light.wiz_bulb_2,125770,off,125434,,2022-11-07 08:10:50.338862,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb1,125771,off,125432,,2022-11-07 08:10:50.414118,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,125772,off,125433,,2022-11-07 08:10:50.416872,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb5,126790,on,124041,,2022-11-07 16:27:05.782746,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":189,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 5""}"
light.living_room_lamp,126791,on,124042,,2022-11-07 16:27:05.786560,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":189,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb4,126792,on,124039,,2022-11-07 16:27:05.794037,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":189,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb3,126793,on,124040,,2022-11-07 16:27:05.800767,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":189,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 3""}"
light.wiz_bulb1,126794,on,125771,,2022-11-07 16:27:06.398210,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,126795,on,125772,,2022-11-07 16:27:06.401087,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb_2,126796,on,125770,,2022-11-07 16:27:06.466989,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb4,126797,on,126792,2022-11-07 16:27:05.794037,2022-11-07 16:27:07.970624,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 4""}"
light.living_room_lamp,126798,on,126791,2022-11-07 16:27:05.786560,2022-11-07 16:27:07.974939,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":211,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb3,126799,on,126793,2022-11-07 16:27:05.800767,2022-11-07 16:27:07.982675,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 3""}"
light.wiz_bulb5,126800,on,126790,2022-11-07 16:27:05.782746,2022-11-07 16:27:07.990555,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 5""}"
light.living_room_lamp,126801,on,126798,2022-11-07 16:27:05.786560,2022-11-07 16:27:07.987642,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":233,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.living_room_lamp,126802,on,126801,2022-11-07 16:27:05.786560,2022-11-07 16:27:07.994244,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.midesklamp1s_95e0,126846,on,125752,,2022-11-07 17:30:20.437832,"{""min_color_temp_kelvin"":2500,""max_color_temp_kelvin"":20000,""color_mode"":""color_temp"",""brightness"":35.7,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""friendly_name"":""Desk Lamp""}"
light.midesklamp1s_95e0,127172,off,126846,,2022-11-07 20:02:20.636062,"{""min_color_temp_kelvin"":2500,""max_color_temp_kelvin"":20000,""friendly_name"":""Desk Lamp""}"
light.br_bulb1,127360,unavailable,125431,,2022-11-07 21:07:57.196019,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,127362,off,127360,,2022-11-07 21:08:27.303064,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""flowing"":false,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.wiz_bulb_2,127403,off,126796,,2022-11-07 21:29:51.878796,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb1,127404,off,126794,,2022-11-07 21:29:51.953456,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,127405,off,126795,,2022-11-07 21:29:51.956137,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb3,127406,off,126799,,2022-11-07 21:29:56.241737,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 3""}"
light.wiz_bulb4,127407,off,126797,,2022-11-07 21:29:56.250017,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb5,127408,off,126800,,2022-11-07 21:29:56.255344,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 5""}"
light.living_room_lamp,127409,off,126802,,2022-11-07 21:29:56.258577,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.br_bulb1,127411,on,127362,,2022-11-07 21:29:56.828776,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""flowing"":false,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,127412,on,127411,2022-11-07 21:29:56.828776,2022-11-07 21:29:59.282073,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":153,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""flowing"":false,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,127528,off,127412,,2022-11-07 22:02:01.980532,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""flowing"":false,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,128316,on,127528,,2022-11-08 04:15:00.078601,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":153,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""flowing"":false,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,128317,on,128316,2022-11-08 04:15:00.078601,2022-11-08 04:15:00.105110,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":153,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Sunrise"",""flowing"":true,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,128426,on,128317,2022-11-08 04:15:00.078601,2022-11-08 04:30:00.285540,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""flowing"":0,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.wiz_bulb1,128533,on,127404,,2022-11-08 04:35:43.556007,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,128534,on,127405,,2022-11-08 04:35:43.559231,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb_2,128535,on,127403,,2022-11-08 04:35:43.709071,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 2""}"
light.midesklamp1s_95e0,128786,on,127172,,2022-11-08 05:55:22.812645,"{""min_color_temp_kelvin"":2500,""max_color_temp_kelvin"":20000,""color_mode"":""color_temp"",""brightness"":35.7,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""friendly_name"":""Desk Lamp""}"
light.midesklamp1s_95e0,128789,off,128786,,2022-11-08 05:56:21.324066,"{""min_color_temp_kelvin"":2500,""max_color_temp_kelvin"":20000,""friendly_name"":""Desk Lamp""}"
light.br_bulb1,128824,off,128426,,2022-11-08 06:15:03.226374,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""flowing"":0,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.wiz_bulb_2,128825,off,128535,,2022-11-08 06:15:03.274864,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb1,128826,off,128533,,2022-11-08 06:15:03.347373,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,128827,off,128534,,2022-11-08 06:15:03.350040,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.br_bulb1,129565,unavailable,128824,,2022-11-08 12:08:53.953851,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,129566,off,129565,,2022-11-08 12:08:53.968027,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""flowing"":0,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.wiz_bulb4,130051,on,127407,,2022-11-08 17:15:38.282694,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 4""}"
light.living_room_lamp,130052,on,127409,,2022-11-08 17:15:38.286402,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb5,130053,on,127408,,2022-11-08 17:15:38.295291,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 5""}"
light.wiz_bulb3,130054,on,127406,,2022-11-08 17:15:38.312001,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 3""}"
light.wiz_bulb1,130055,on,128826,,2022-11-08 17:15:40.149589,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,130056,on,128827,,2022-11-08 17:15:40.153229,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb_2,130057,on,128825,,2022-11-08 17:15:40.222202,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb_2,130101,off,130057,,2022-11-08 18:42:36.593808,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb1,130102,off,130055,,2022-11-08 18:42:36.664661,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,130103,off,130056,,2022-11-08 18:42:36.667666,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb1,130311,on,130102,,2022-11-08 21:19:38.768908,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,130312,on,130103,,2022-11-08 21:19:38.774268,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb_2,130313,on,130101,,2022-11-08 21:19:38.838379,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb_2,130463,off,130313,,2022-11-08 22:18:11.306519,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb1,130464,off,130311,,2022-11-08 22:18:11.381496,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,130465,off,130312,,2022-11-08 22:18:11.384504,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb4,130466,off,130051,,2022-11-08 22:18:12.594221,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb5,130467,off,130053,,2022-11-08 22:18:12.604706,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 5""}"
light.wiz_bulb3,130468,off,130054,,2022-11-08 22:18:13.349745,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 3""}"
light.living_room_lamp,130469,off,130052,,2022-11-08 22:18:13.352661,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.br_bulb1,130515,unavailable,129566,,2022-11-08 22:43:37.577359,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,130516,off,130515,,2022-11-08 22:43:40.723449,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""flowing"":false,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,130521,unavailable,130516,,2022-11-08 22:50:33.730797,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,130522,off,130521,,2022-11-08 22:50:36.837742,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""flowing"":false,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.wiz_bulb5,131144,on,130467,,2022-11-09 08:27:07.127353,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 5""}"
light.living_room_lamp,131145,on,130469,,2022-11-09 08:27:07.131024,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb3,131146,on,130468,,2022-11-09 08:27:07.135687,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 3""}"
light.wiz_bulb4,131147,on,130466,,2022-11-09 08:27:07.201818,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb1,131161,on,130464,,2022-11-09 08:35:10.149677,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,131162,on,130465,,2022-11-09 08:35:10.153032,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb_2,131163,on,130463,,2022-11-09 08:35:10.240879,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb4,131164,off,131147,,2022-11-09 08:35:11.674933,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb5,131165,off,131144,,2022-11-09 08:35:11.682989,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 5""}"
light.wiz_bulb3,131166,off,131146,,2022-11-09 08:35:11.691298,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 3""}"
light.living_room_lamp,131167,off,131145,,2022-11-09 08:35:11.694960,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.midesklamp1s_95e0,131380,on,128789,,2022-11-09 10:17:23.764663,"{""min_color_temp_kelvin"":2500,""max_color_temp_kelvin"":20000,""color_mode"":""color_temp"",""brightness"":35.7,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""friendly_name"":""Desk Lamp""}"
light.wiz_bulb4,131442,on,131164,,2022-11-09 10:30:41.726840,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 4""}"
light.living_room_lamp,131443,on,131167,,2022-11-09 10:30:41.729006,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb3,131444,on,131166,,2022-11-09 10:30:41.736775,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 3""}"
light.wiz_bulb5,131445,on,131165,,2022-11-09 10:30:41.744363,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 5""}"
light.wiz_bulb_2,131446,off,131163,,2022-11-09 10:30:42.585811,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 2""}"
light.wiz_bulb1,131447,off,131161,,2022-11-09 10:30:42.657823,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 1""}"
light.kitchen_lamp,131448,off,131162,,2022-11-09 10:30:42.660530,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb5,131452,on,131445,2022-11-09 10:30:41.744363,2022-11-09 10:30:50.511422,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 5""}"
